"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"27. Injectables (%)",3.5,0.6,"","","JK","Rajouri"
"28. Total unmet need7 (%)",5.7,21.1,"","","JK","Rajouri"
"29. Unmet need for spacing7 (%)",3.8,9.8,"","","JK","Rajouri"
"30. Health worker ever talked to female non-users about family planning (%)",6.4,7.3,"","","JK","Rajouri"
"31. Current users ever told about side effects of current method8 (%)",53.7,44,"","Based on 25-49 unweighted cases","JK","Rajouri"
"32. Mothers who had an antenatal check-up in the first trimester (%)",82.5,55.5,"","","JK","Rajouri"
"33. Mothers who had at least 4 antenatal care visits (%)",71.9,55.9,"","","JK","Rajouri"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",94.3,70.6,"","","JK","Rajouri"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",17.4,19,"","","JK","Rajouri"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",3.8,9.4,"","","JK","Rajouri"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",95.4,83.4,"","","JK","Rajouri"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",78.7,54.7,"","","JK","Rajouri"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4199,5523,"","","JK","Rajouri"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",14.6,1.4,"Based on 25-49 unweighted cases","","JK","Rajouri"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",75.8,NA,"","","JK","Rajouri"
"42. Institutional births (%)",88.8,75.2,"","","JK","Rajouri"
"43. Institutional births in public facility (%)",84.9,72.7,"","","JK","Rajouri"
"44. Home births that were conducted by skilled health personnel10 (%)",5.6,3.6,"","","JK","Rajouri"
"45. Births attended by skilled health personnel10 (%)",94.4,78.6,"","","JK","Rajouri"
"46. Births delivered by caesarean section (%)",29,22.7,"","","JK","Rajouri"
"47. Births in a private health facility that were delivered by caesarean section (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Rajouri"
"48. Births in a public health facility that were delivered by caesarean section (%)",30.7,29.2,"","","JK","Rajouri"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",95,44.5,"","","JK","Rajouri"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",98.1,62.5,"","Based on 25-49 unweighted cases","JK","Rajouri"
"51. Children age 12-23 months who have received BCG (%)",100,88.4,"","","JK","Rajouri"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",95,64.7,"","","JK","Rajouri"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",98.2,65.9,"","","JK","Rajouri"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",96.9,58.4,"","","JK","Rajouri"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",44.6,NA,"","","JK","Rajouri"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",12.4,NA,"","","JK","Rajouri"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",98.2,47,"","","JK","Rajouri"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",81,66.7,"","","JK","Rajouri"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",96.8,100,"","","JK","Rajouri"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",3.2,0,"","","JK","Rajouri"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",10.7,5.6,"","","JK","Rajouri"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",76.7,55.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Rajouri"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",47.4,35.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Rajouri"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",56.4,66.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Rajouri"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",6.1,5.7,"","","JK","Rajouri"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",38,63.9,"Based on 25-49 unweighted cases","","JK","Rajouri"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",45.6,56,"","","JK","Rajouri"
"68. Children under age 6 months exclusively breastfed16 (%)",42.1,53.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Rajouri"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,40,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","JK","Rajouri"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",7,22.2,"","","JK","Rajouri"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,24.9,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","JK","Rajouri"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",7.7,22.8,"","","JK","Rajouri"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",30.3,36.7,"","","JK","Rajouri"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",22.5,11.1,"","","JK","Rajouri"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",12,4.2,"","","JK","Rajouri"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",32.4,22.8,"","","JK","Rajouri"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",5.2,7.8,"","","JK","Rajouri"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",4.8,17.5,"","","JK","Rajouri"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",22.7,21,"","","JK","Rajouri"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",86.5,NA,"","","JK","Rajouri"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",76.4,52,"","","JK","Rajouri"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",62,37.4,"","","JK","Rajouri"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",41.8,45,"","","JK","Rajouri"
"84. All women age 15-49 years who are anaemic22 (%)",60.6,37.8,"","","JK","Rajouri"
"85. All women age 15-19 years who are anaemic22 (%)",72,41,"","","JK","Rajouri"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",4.7,NA,"","","JK","Rajouri"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",2.6,NA,"","","JK","Rajouri"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",8,NA,"","","JK","Rajouri"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",5.4,NA,"","","JK","Rajouri"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",2.4,NA,"","","JK","Rajouri"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",8.4,NA,"","","JK","Rajouri"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.3,NA,"","","JK","Rajouri"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",2.7,NA,"","","JK","Rajouri"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",16.5,NA,"","","JK","Rajouri"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",9.6,NA,"","","JK","Rajouri"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",2.4,NA,"","","JK","Rajouri"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",13.8,NA,"","","JK","Rajouri"
"98.Ever undergone a screening test for cervical cancer (%)",0.2,NA,"","","JK","Rajouri"
"99.Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","JK","Rajouri"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","JK","Rajouri"
"101. Women age 15 years and above who use any kind of tobacco (%)",3.2,NA,"","","JK","Rajouri"
"102. Men age 15 years and above who use any kind of tobacco (%)",44.8,NA,"","","JK","Rajouri"
"103. Women age 15 years and above who consume alcohol (%)",0.1,NA,"","","JK","Rajouri"
"104. Men age 15 years and above who consume alcohol (%)",8.2,NA,"","","JK","Rajouri"
"1. Female population age 6 years and above who ever attended school (%)",60.8,51.3,"","","JK","Ramban"
"2. Population below age 15 years (%)",29.5,38.2,"","","JK","Ramban"
"3. Sex ratio of the total population (females per 1,000 males)",915,978,"","","JK","Ramban"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1022,1066,"","","JK","Ramban"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",94.3,88.6,"","","JK","Ramban"
"6. Deaths in the last 3 years registered with the civil authority (%)",63.6,NA,"","","JK","Ramban"
"7. Population living in households with electricity (%)",97.4,88.9,"","","JK","Ramban"
"8. Population living in households with an improved drinking-water source1 (%)",73.4,82.3,"","","JK","Ramban"
"9. Population living in households that use an improved sanitation facility2 (%)",48.9,42.1,"","","JK","Ramban"
"10. Households using clean fuel for cooking3 (%)",35.8,19.8,"","","JK","Ramban"
"11. Households using iodized salt (%)",98.6,88.8,"","","JK","Ramban"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",9.2,1.4,"","","JK","Ramban"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",0,NA,"","","JK","Ramban"
"14. Women who are literate4 (%)",62.2,NA,"","","JK","Ramban"
"15. Women with 10 or more years of schooling (%)",35.5,23.6,"","","JK","Ramban"
"16. Women age 20-24 years married before age 18 years (%)",5.5,11.1,"","","JK","Ramban"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.8,2.8,"","","JK","Ramban"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",2,3.9,"","","JK","Ramban"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",58.5,42.7,"","","JK","Ramban"
"20. Any method6 (%)",56.5,41.5,"","","JK","Ramban"
"21. Any modern method6 (%)",52.6,28.1,"","","JK","Ramban"
"22. Female sterilization (%)",16.7,12.7,"","","JK","Ramban"
"23. Male sterilization (%)",0.4,0,"","","JK","Ramban"
"24. IUD/PPIUD (%)",7.8,2.1,"","","JK","Ramban"
"25. Pill (%)",9.5,7.2,"","","JK","Ramban"
"26. Condom (%)",8.1,4.6,"","","JK","Ramban"
"27. Injectables (%)",8.6,1.2,"","","JK","Ramban"
"28. Total unmet need7 (%)",10.3,19.7,"","","JK","Ramban"
"29. Unmet need for spacing7 (%)",4.2,9.3,"","","JK","Ramban"
"30. Health worker ever talked to female non-users about family planning (%)",15.6,10.5,"","","JK","Ramban"
"31. Current users ever told about side effects of current method8 (%)",62.3,49.5,"","","JK","Ramban"
"32. Mothers who had an antenatal check-up in the first trimester (%)",84.6,62.3,"","","JK","Ramban"
"33. Mothers who had at least 4 antenatal care visits (%)",79.2,51,"","","JK","Ramban"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",92.9,83.6,"","","JK","Ramban"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",12.9,18,"","","JK","Ramban"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",9,4.6,"","","JK","Ramban"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",95.9,86.9,"","","JK","Ramban"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",71.3,55.9,"","","JK","Ramban"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2683,6127,"","","JK","Ramban"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",3.4,1.7,"","","JK","Ramban"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",70.1,NA,"","","JK","Ramban"
"42. Institutional births (%)",80.4,60.7,"","","JK","Ramban"
"43. Institutional births in public facility (%)",78.7,58.6,"","","JK","Ramban"
"44. Home births that were conducted by skilled health personnel10 (%)",11.8,3.9,"","","JK","Ramban"
"45. Births attended by skilled health personnel10 (%)",91.7,64.1,"","","JK","Ramban"
"46. Births delivered by caesarean section (%)",17,11.5,"","","JK","Ramban"
"47. Births in a private health facility that were delivered by caesarean section (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Ramban"
"48. Births in a public health facility that were delivered by caesarean section (%)",20,17.7,"","","JK","Ramban"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",78.9,57.5,"","","JK","Ramban"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",93.7,69.5,"Based on 25-49 unweighted cases","","JK","Ramban"
"51. Children age 12-23 months who have received BCG (%)",92.2,88.6,"","","JK","Ramban"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",80.5,68.8,"","","JK","Ramban"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",87.3,76.1,"","","JK","Ramban"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",82.1,71.6,"","","JK","Ramban"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",18.9,NA,"","","JK","Ramban"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",6.1,NA,"","","JK","Ramban"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",85.7,47.4,"","","JK","Ramban"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",70.7,84.7,"","","JK","Ramban"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",98.3,97.8,"","","JK","Ramban"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,1.5,"","","JK","Ramban"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",6.4,44.7,"","","JK","Ramban"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,78.8,"Percentage not shown; based on fewer than 25 unweighted cases","","JK","Ramban"
