"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"15. Women with 10 or more years of schooling (%)",45,49.8,"","","MH","Raigarh"
"16. Women age 20-24 years married before age 18 years (%)",16,19,"","","MH","Raigarh"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.3,1.7,"","","MH","Raigarh"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",7.5,5.9,"","","MH","Raigarh"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",89.6,71.6,"","","MH","Raigarh"
"20. Any method6 (%)",73.6,63.6,"","","MH","Raigarh"
"21. Any modern method6 (%)",70.9,60,"","","MH","Raigarh"
"22. Female sterilization (%)",55.1,46.7,"","","MH","Raigarh"
"23. Male sterilization (%)",0,0,"","","MH","Raigarh"
"24. IUD/PPIUD (%)",1.5,3,"","","MH","Raigarh"
"25. Pill (%)",2.2,2.8,"","","MH","Raigarh"
"26. Condom (%)",11.6,6.7,"","","MH","Raigarh"
"27. Injectables (%)",0.2,0.2,"","","MH","Raigarh"
"28. Total unmet need7 (%)",6.1,8.7,"","","MH","Raigarh"
"29. Unmet need for spacing7 (%)",3.4,3.4,"","","MH","Raigarh"
"30. Health worker ever talked to female non-users about family planning (%)",22.4,14.8,"","","MH","Raigarh"
"31. Current users ever told about side effects of current method8 (%)",64.7,32.8,"","","MH","Raigarh"
"32. Mothers who had an antenatal check-up in the first trimester (%)",83.8,61.2,"","","MH","Raigarh"
"33. Mothers who had at least 4 antenatal care visits (%)",83.1,68.9,"","","MH","Raigarh"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",96.6,92.6,"","","MH","Raigarh"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",61.6,47.2,"","","MH","Raigarh"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",42.6,27.1,"","","MH","Raigarh"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.4,87.1,"","","MH","Raigarh"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",93,64.4,"","","MH","Raigarh"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",1676,3310,"","","MH","Raigarh"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Raigarh"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",92.9,NA,"","","MH","Raigarh"
"42. Institutional births (%)",96.6,96,"","","MH","Raigarh"
"43. Institutional births in public facility (%)",54.8,46.5,"","","MH","Raigarh"
"44. Home births that were conducted by skilled health personnel10 (%)",1.1,0.7,"","","MH","Raigarh"
"45. Births attended by skilled health personnel10 (%)",97.6,93.7,"","","MH","Raigarh"
"46. Births delivered by caesarean section (%)",26.1,23.3,"","","MH","Raigarh"
"47. Births in a private health facility that were delivered by caesarean section (%)",38.9,22.7,"","","MH","Raigarh"
"48. Births in a public health facility that were delivered by caesarean section (%)",18,26,"","","MH","Raigarh"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",92.3,47.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Raigarh"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",88.3,72,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Raigarh"
"51. Children age 12-23 months who have received BCG (%)",97.8,94.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Raigarh"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",92.3,50.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Raigarh"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",94.6,84.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Raigarh"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",97.8,92.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Raigarh"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",37.1,NA,"Based on 25-49 unweighted cases","","MH","Raigarh"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",12.8,NA,"Based on 25-49 unweighted cases","","MH","Raigarh"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",91.9,52,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Raigarh"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",73.8,70.1,"","","MH","Raigarh"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",92.6,79.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Raigarh"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",7.4,20.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Raigarh"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",3.8,6,"","","MH","Raigarh"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Raigarh"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Raigarh"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Raigarh"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.6,7.7,"","","MH","Raigarh"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",82.4,70.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Raigarh"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",63.6,NA,"","","MH","Raigarh"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","MH","Raigarh"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","MH","Raigarh"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",5.8,NA,"","","MH","Raigarh"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","MH","Raigarh"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",8.7,NA,"","","MH","Raigarh"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",29.9,NA,"","","MH","Raigarh"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",28.9,NA,"","","MH","Raigarh"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",8.5,NA,"","","MH","Raigarh"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",38.6,NA,"","","MH","Raigarh"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",1.2,NA,"","","MH","Raigarh"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",21.8,NA,"","","MH","Raigarh"
"79. Women who are overweight or obese (BMI â‰¥25.0 kg/m2)21 (%)",27.3,NA,"","","MH","Raigarh"
"80. Women who have high risk waist-to-hip ratio (â‰¥0.85) (%)",NA,NA,"","","MH","Raigarh"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",53.4,NA,"","","MH","Raigarh"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",53.1,NA,"","","MH","Raigarh"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",50.8,NA,"Based on 25-49 unweighted cases","","MH","Raigarh"
"84. All women age 15-49 years who are anaemic22 (%)",53.1,NA,"","","MH","Raigarh"
"85. All women age 15-19 years who are anaemic22 (%)",42.4,NA,"","","MH","Raigarh"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",NA,NA,"","","MH","Raigarh"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",NA,NA,"","","MH","Raigarh"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",NA,NA,"","","MH","Raigarh"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",NA,NA,"","","MH","Raigarh"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",NA,NA,"","","MH","Raigarh"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",NA,NA,"","","MH","Raigarh"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",NA,NA,"","","MH","Raigarh"
"93. Moderately or severely elevated blood pressure (Systolic â‰¥160mm of Hg and/or Diastolic â‰¥100mm of Hg) (%)",NA,NA,"","","MH","Raigarh"
"94. Elevated blood pressure (Systolic â‰¥140 mm of Hg and/or Diastolic â‰¥90 mm of Hg) or taking medicine to control blood pressure (%)",NA,NA,"","","MH","Raigarh"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",NA,NA,"","","MH","Raigarh"
"96. Moderately or severely elevated blood pressure (Systolic â‰¥160mm of Hg and/or Diastolic â‰¥100mm of Hg) (%)",NA,NA,"","","MH","Raigarh"
"97. Elevated blood pressure (Systolic â‰¥140 mm of Hg and/or Diastolic â‰¥90 mm of Hg) or taking medicine to",NA,NA,"","","MH","Raigarh"
"control blood pressure (%) 98.Ever undergone a screening test for cervical cancer (%)",NA,NA,"","","MH","Raigarh"
"99.Ever undergone a breast examination for breast cancer (%)",NA,NA,"","","MH","Raigarh"
"100. Ever undergone an oral cavity examination for oral cancer (%)",NA,NA,"","","MH","Raigarh"
"101. Women age 15 years and above who use any kind of tobacco (%)",NA,NA,"","","MH","Raigarh"
"102. Men age 15 years and above who use any kind of tobacco (%)",NA,NA,"","","MH","Raigarh"
"103. Women age 15 years and above who consume alcohol (%)",NA,NA,"","","MH","Raigarh"
"104. Men age 15 years and above who consume alcohol (%)",NA,NA,"","","MH","Raigarh"
"1. Female population age 6 years and above who ever attended school (%)",80.3,77.3,"","","MH","Ratnagiri"
"2. Population below age 15 years (%)",16.3,23,"","","MH","Ratnagiri"
"3. Sex ratio of the total population (females per 1,000 males)",1069,1134,"","","MH","Ratnagiri"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",948,984,"","","MH","Ratnagiri"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",97.8,98.8,"","","MH","Ratnagiri"
"6. Deaths in the last 3 years registered with the civil authority (%)",95.5,NA,"","","MH","Ratnagiri"
"7. Population living in households with electricity (%)",99.2,96.9,"","","MH","Ratnagiri"
"8. Population living in households with an improved drinking-water source1 (%)",90.9,86.4,"","","MH","Ratnagiri"
"9. Population living in households that use an improved sanitation facility2 (%)",85.6,67,"","","MH","Ratnagiri"
"10. Households using clean fuel for cooking3 (%)",58.1,34.2,"","","MH","Ratnagiri"
"11. Households using iodized salt (%)",91.1,85.1,"","","MH","Ratnagiri"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",16.6,9.8,"","","MH","Ratnagiri"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",26.6,NA,"Based on 25-49 unweighted cases","","MH","Ratnagiri"
"14. Women who are literate4 (%)",87.2,NA,"","","MH","Ratnagiri"
"15. Women with 10 or more years of schooling (%)",41.2,33,"","","MH","Ratnagiri"
"16. Women age 20-24 years married before age 18 years (%)",4.4,8.6,"","","MH","Ratnagiri"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.7,0.8,"","","MH","Ratnagiri"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",1.2,2.3,"","","MH","Ratnagiri"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",84.6,54.2,"","","MH","Ratnagiri"
"20. Any method6 (%)",62.3,38.3,"","","MH","Ratnagiri"
"21. Any modern method6 (%)",60.5,38.3,"","","MH","Ratnagiri"
"22. Female sterilization (%)",50.1,34,"","","MH","Ratnagiri"
"23. Male sterilization (%)",0,0.2,"","","MH","Ratnagiri"
"24. IUD/PPIUD (%)",1.6,0.5,"","","MH","Ratnagiri"
"25. Pill (%)",1,0.7,"","","MH","Ratnagiri"
"26. Condom (%)",7.6,2.8,"","","MH","Ratnagiri"
"27. Injectables (%)",0,0,"","","MH","Ratnagiri"
"28. Total unmet need7 (%)",10.4,15.8,"","","MH","Ratnagiri"
"29. Unmet need for spacing7 (%)",3.8,6.6,"","","MH","Ratnagiri"
"30. Health worker ever talked to female non-users about family planning (%)",22,14.7,"","","MH","Ratnagiri"
"31. Current users ever told about side effects of current method8 (%)",57.5,37,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Ratnagiri"
"32. Mothers who had an antenatal check-up in the first trimester (%)",64.6,66.7,"","","MH","Ratnagiri"
"33. Mothers who had at least 4 antenatal care visits (%)",78.6,72,"","","MH","Ratnagiri"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",93.2,85.7,"","","MH","Ratnagiri"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",54.6,52.4,"","","MH","Ratnagiri"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",29.3,43.3,"","","MH","Ratnagiri"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",97,97.9,"","","MH","Ratnagiri"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",89.7,79.8,"","","MH","Ratnagiri"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",3096,4895,"","","MH","Ratnagiri"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Ratnagiri"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",92.2,NA,"","","MH","Ratnagiri"
"42. Institutional births (%)",97.8,97.8,"","","MH","Ratnagiri"
"43. Institutional births in public facility (%)",53.5,41.2,"","","MH","Ratnagiri"
"44. Home births that were conducted by skilled health personnel10 (%)",0.7,1.3,"","","MH","Ratnagiri"
"45. Births attended by skilled health personnel10 (%)",95.6,81.3,"","","MH","Ratnagiri"
"46. Births delivered by caesarean section (%)",30.8,22.3,"","","MH","Ratnagiri"
"47. Births in a private health facility that were delivered by caesarean section (%)",35.7,27.8,"","","MH","Ratnagiri"
"48. Births in a public health facility that were delivered by caesarean section (%)",28,15.8,"","","MH","Ratnagiri"
