"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",11.5,NA,"Based on 25-49 unweighted cases","","KL","Palakkad"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",11,NA,"Based on 25-49 unweighted cases","","KL","Palakkad"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",62.4,79.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Palakkad"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",77.6,69.9,"","","KL","Palakkad"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",94.1,88.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Palakkad"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",5.9,11.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Palakkad"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",2.7,6.8,"","","KL","Palakkad"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Palakkad"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Palakkad"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Palakkad"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.9,0.5,"","","KL","Palakkad"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",82.5,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Palakkad"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",55.2,70,"","","KL","Palakkad"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Palakkad"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Palakkad"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",26.8,16.1,"Based on 25-49 unweighted cases","","KL","Palakkad"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Palakkad"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",23.7,16.9,"","","KL","Palakkad"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",29.7,20.2,"","","KL","Palakkad"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",21.7,10.3,"","","KL","Palakkad"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",9,4.1,"","","KL","Palakkad"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",27.7,19.1,"","","KL","Palakkad"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",1.1,0.8,"","","KL","Palakkad"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",12.9,13.5,"","","KL","Palakkad"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",32.9,32.1,"","","KL","Palakkad"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",66.2,NA,"","","KL","Palakkad"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",51.9,41.1,"","","KL","Palakkad"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",50,42.8,"","","KL","Palakkad"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",40.5,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Palakkad"
"84. All women age 15-49 years who are anaemic22 (%)",49.6,42.3,"","","KL","Palakkad"
"85. All women age 15-19 years who are anaemic22 (%)",43.3,47.4,"","","KL","Palakkad"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",9,NA,"","","KL","Palakkad"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",12.8,NA,"","","KL","Palakkad"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",24.6,NA,"","","KL","Palakkad"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",10.5,NA,"","","KL","Palakkad"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",13,NA,"","","KL","Palakkad"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",26.3,NA,"","","KL","Palakkad"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17.9,NA,"","","KL","Palakkad"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.8,NA,"","","KL","Palakkad"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",32.4,NA,"","","KL","Palakkad"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",22.4,NA,"","","KL","Palakkad"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",8.5,NA,"","","KL","Palakkad"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",35.3,NA,"","","KL","Palakkad"
"98. Ever undergone a screening test for cervical cancer (%)",3.7,NA,"","","KL","Palakkad"
"99. Ever undergone a breast examination for breast cancer (%)",1.1,NA,"","","KL","Palakkad"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.6,NA,"","","KL","Palakkad"
"101. Women age 15 years and above who use any kind of tobacco (%)",5.1,NA,"","","KL","Palakkad"
"102. Men age 15 years and above who use any kind of tobacco (%)",22.5,NA,"","","KL","Palakkad"
"103. Women age 15 years and above who consume alcohol (%)",0.4,NA,"","","KL","Palakkad"
"104. Men age 15 years and above who consume alcohol (%)",23.1,NA,"","","KL","Palakkad"
"1. Female population age 6 years and above who ever attended school (%)",97.7,97,"","","KL","Pathanamthitta"
"2. Population below age 15 years (%)",16.4,16.7,"","","KL","Pathanamthitta"
"3. Sex ratio of the total population (females per 1,000 males)",1174,1105,"","","KL","Pathanamthitta"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",916,1135,"","","KL","Pathanamthitta"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",100,97.3,"","","KL","Pathanamthitta"
"6. Deaths in the last 3 years registered with the civil authority (%)",95.1,NA,"","","KL","Pathanamthitta"
"7. Population living in households with electricity (%)",99.6,99.2,"","","KL","Pathanamthitta"
"8. Population living in households with an improved drinking-water source1 (%)",94.1,94.5,"","","KL","Pathanamthitta"
"9. Population living in households that use an improved sanitation facility2 (%)",98.9,97.1,"","","KL","Pathanamthitta"
"10. Households using clean fuel for cooking3 (%)",60.1,57.7,"","","KL","Pathanamthitta"
"11. Households using iodized salt (%)",99.6,99.2,"","","KL","Pathanamthitta"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",50.1,41.9,"","","KL","Pathanamthitta"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",31.5,NA,"Based on 25-49 unweighted cases","","KL","Pathanamthitta"
"14. Women who are literate4 (%)",99.7,NA,"","","KL","Pathanamthitta"
"15. Women with 10 or more years of schooling (%)",84.5,76.8,"","","KL","Pathanamthitta"
"16. Women age 20-24 years married before age 18 years (%)",0,1.2,"","","KL","Pathanamthitta"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0,0,"","","KL","Pathanamthitta"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",0,1.5,"","","KL","Pathanamthitta"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",97.9,96.1,"","","KL","Pathanamthitta"
"20. Any method6 (%)",59.3,50.9,"","","KL","Pathanamthitta"
"21. Any modern method6 (%)",54.4,49.9,"","","KL","Pathanamthitta"
"22. Female sterilization (%)",47.6,44.5,"","","KL","Pathanamthitta"
"23. Male sterilization (%)",0.2,0,"","","KL","Pathanamthitta"
"24. IUD/PPIUD (%)",2.6,1.7,"","","KL","Pathanamthitta"
"25. Pill (%)",0.5,0.2,"","","KL","Pathanamthitta"
"26. Condom (%)",3.4,3.5,"","","KL","Pathanamthitta"
"27. Injectables (%)",0,0,"","","KL","Pathanamthitta"
"28. Total unmet need7 (%)",12.3,14.2,"","","KL","Pathanamthitta"
"29. Unmet need for spacing7 (%)",4.9,7.1,"","","KL","Pathanamthitta"
"30. Health worker ever talked to female non-users about family planning (%)",16.2,22,"","","KL","Pathanamthitta"
"31. Current users ever told about side effects of current method8 (%)",63.1,61.7,"Based on 25-49 unweighted cases","","KL","Pathanamthitta"
"32. Mothers who had an antenatal check-up in the first trimester (%)",92.9,86.6,"","","KL","Pathanamthitta"
"33. Mothers who had at least 4 antenatal care visits (%)",83.9,90,"","","KL","Pathanamthitta"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",94.2,90.5,"","","KL","Pathanamthitta"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",74.7,68.6,"","","KL","Pathanamthitta"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",58.6,58,"","","KL","Pathanamthitta"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",92.2,91.2,"","","KL","Pathanamthitta"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",95.2,92.3,"","","KL","Pathanamthitta"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",NA,NA,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Pathanamthitta"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Pathanamthitta"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",93.2,NA,"","","KL","Pathanamthitta"
"42. Institutional births (%)",99.1,100,"","","KL","Pathanamthitta"
"43. Institutional births in public facility (%)",36.8,46.2,"","","KL","Pathanamthitta"
"44. Home births that were conducted by skilled health personnel10 (%)",0,0,"","","KL","Pathanamthitta"
"45. Births attended by skilled health personnel10 (%)",99.2,100,"","","KL","Pathanamthitta"
"46. Births delivered by caesarean section (%)",57.6,52.1,"","","KL","Pathanamthitta"
"47. Births in a private health facility that were delivered by caesarean section (%)",61.1,51.4,"","","KL","Pathanamthitta"
"48. Births in a public health facility that were delivered by caesarean section (%)",53,52.9,"Based on 25-49 unweighted cases","","KL","Pathanamthitta"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",NA,78,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Pathanamthitta"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Pathanamthitta"
"51. Children age 12-23 months who have received BCG (%)",NA,92.5,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Pathanamthitta"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",NA,96.3,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Pathanamthitta"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",NA,89.1,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Pathanamthitta"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",NA,92.6,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Pathanamthitta"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","KL","Pathanamthitta"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","KL","Pathanamthitta"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",NA,77.5,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Pathanamthitta"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",90.9,83,"Based on 25-49 unweighted cases","","KL","Pathanamthitta"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",NA,71.5,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Pathanamthitta"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",NA,28.5,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Pathanamthitta"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",4.7,4,"","","KL","Pathanamthitta"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Pathanamthitta"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Pathanamthitta"
