"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",28,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Haveri"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",68.7,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Haveri"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.7,0,"","","KA","Haveri"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",68,80.4,"","Based on 25-49 unweighted cases","KA","Haveri"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",45.8,61.7,"","","KA","Haveri"
"68. Children under age 6 months exclusively breastfed16 (%)",80,51.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Haveri"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Haveri"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",7.6,2.1,"","","KA","Haveri"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Haveri"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",7.4,4.6,"","","KA","Haveri"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",29.9,43.8,"","","KA","Haveri"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",17.7,20.4,"","","KA","Haveri"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",3.9,7.3,"","","KA","Haveri"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",35,36.9,"","","KA","Haveri"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",0,3.1,"","","KA","Haveri"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",19.9,21.5,"","","KA","Haveri"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",29.1,19.6,"","","KA","Haveri"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",42.1,NA,"","","KA","Haveri"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",66.9,63.9,"","","KA","Haveri"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",50.4,52.5,"","","KA","Haveri"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",59.4,59.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Haveri"
"84. All women age 15-49 years who are anaemic22 (%)",50.8,52.7,"","","KA","Haveri"
"85. All women age 15-19 years who are anaemic22 (%)",51.5,53.3,"","","KA","Haveri"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",4.8,NA,"","","KA","Haveri"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",6.4,NA,"","","KA","Haveri"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",12.7,NA,"","","KA","Haveri"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",6.4,NA,"","","KA","Haveri"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",7,NA,"","","KA","Haveri"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",15.2,NA,"","","KA","Haveri"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.1,NA,"","","KA","Haveri"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.7,NA,"","","KA","Haveri"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",21.4,NA,"","","KA","Haveri"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.4,NA,"","","KA","Haveri"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.9,NA,"","","KA","Haveri"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",24.4,NA,"","","KA","Haveri"
"98. Ever undergone a screening test for cervical cancer (%)",0.2,NA,"","","KA","Haveri"
"99. Ever undergone a breast examination for breast cancer (%)",0,NA,"","","KA","Haveri"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.2,NA,"","","KA","Haveri"
"101. Women age 15 years and above who use any kind of tobacco (%)",9.2,NA,"","","KA","Haveri"
"102. Men age 15 years and above who use any kind of tobacco (%)",33.1,NA,"","","KA","Haveri"
"103. Women age 15 years and above who consume alcohol (%)",1,NA,"","","KA","Haveri"
"104. Men age 15 years and above who consume alcohol (%)",12.1,NA,"","","KA","Haveri"
"1. Female population age 6 years and above who ever attended school (%)",83.6,78.3,"","","KA","Kodagu"
"2. Population below age 15 years (%)",21.2,24.8,"","","KA","Kodagu"
"3. Sex ratio of the total population (females per 1,000 males)",1168,1114,"","","KA","Kodagu"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1190,1226,"","","KA","Kodagu"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",97.2,97.9,"","","KA","Kodagu"
"6. Deaths in the last 3 years registered with the civil authority (%)",92,NA,"","","KA","Kodagu"
"7. Population living in households with electricity (%)",98.7,96.9,"","","KA","Kodagu"
"8. Population living in households with an improved drinking-water source1 (%)",89.2,84.3,"","","KA","Kodagu"
"9. Population living in households that use an improved sanitation facility2 (%)",93.9,85.2,"","","KA","Kodagu"
"10. Households using clean fuel for cooking3 (%)",78.3,47.9,"","","KA","Kodagu"
"11. Households using iodized salt (%)",98.5,90.1,"","","KA","Kodagu"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",45.6,33.7,"","","KA","Kodagu"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",13,NA,"Based on 25-49 unweighted cases","","KA","Kodagu"
"14. Women who are literate4 (%)",88.5,NA,"","","KA","Kodagu"
"15. Women with 10 or more years of schooling (%)",58.9,50.7,"","","KA","Kodagu"
"16. Women age 20-24 years married before age 18 years (%)",12.8,10.6,"","","KA","Kodagu"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.8,1.8,"","","KA","Kodagu"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",3.2,4.8,"","","KA","Kodagu"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",94.2,82.9,"","","KA","Kodagu"
"20. Any method6 (%)",73,41.9,"","","KA","Kodagu"
"21. Any modern method6 (%)",72.3,41.8,"","","KA","Kodagu"
"22. Female sterilization (%)",53.7,39.2,"","","KA","Kodagu"
"23. Male sterilization (%)",0,0,"","","KA","Kodagu"
"24. IUD/PPIUD (%)",6.3,1.3,"","","KA","Kodagu"
"25. Pill (%)",2.8,0.2,"","","KA","Kodagu"
"26. Condom (%)",5.6,0.7,"","","KA","Kodagu"
"27. Injectables (%)",1.4,0.2,"","","KA","Kodagu"
"28. Total unmet need7 (%)",5.6,14.4,"","","KA","Kodagu"
"29. Unmet need for spacing7 (%)",2.2,6.3,"","","KA","Kodagu"
"30. Health worker ever talked to female non-users about family planning (%)",42,27.6,"","","KA","Kodagu"
"31. Current users ever told about side effects of current method8 (%)",70.8,38.9,"","Based on 25-49 unweighted cases","KA","Kodagu"
"32. Mothers who had an antenatal check-up in the first trimester (%)",70.6,78.8,"","","KA","Kodagu"
"33. Mothers who had at least 4 antenatal care visits (%)",74.4,82.6,"","","KA","Kodagu"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",95.5,82.9,"","","KA","Kodagu"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",46.8,37.6,"","","KA","Kodagu"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",30.2,27.9,"","","KA","Kodagu"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",97.8,97.7,"","","KA","Kodagu"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",93.3,66.6,"","","KA","Kodagu"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2830,5980,"","","KA","Kodagu"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Kodagu"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",91.9,NA,"","","KA","Kodagu"
"42. Institutional births (%)",98.4,96.9,"","","KA","Kodagu"
"43. Institutional births in public facility (%)",73.3,71,"","","KA","Kodagu"
"44. Home births that were conducted by skilled health personnel10 (%)",0.2,1.4,"","","KA","Kodagu"
"45. Births attended by skilled health personnel10 (%)",94.1,95.5,"","","KA","Kodagu"
"46. Births delivered by caesarean section (%)",33.3,24.5,"","","KA","Kodagu"
"47. Births in a private health facility that were delivered by caesarean section (%)",43,39.4,"","","KA","Kodagu"
"48. Births in a public health facility that were delivered by caesarean section (%)",30.6,20.2,"","","KA","Kodagu"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",90.6,68.2,"Based on 25-49 unweighted cases","","KA","Kodagu"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",96.5,68.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Kodagu"
"51. Children age 12-23 months who have received BCG (%)",93.7,94.9,"Based on 25-49 unweighted cases","","KA","Kodagu"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",90.6,83.1,"Based on 25-49 unweighted cases","","KA","Kodagu"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",93.7,88.6,"Based on 25-49 unweighted cases","","KA","Kodagu"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",93.7,76.3,"Based on 25-49 unweighted cases","","KA","Kodagu"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",32.9,NA,"Based on 25-49 unweighted cases","","KA","Kodagu"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",2.8,NA,"Based on 25-49 unweighted cases","","KA","Kodagu"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",93.7,73.8,"Based on 25-49 unweighted cases","","KA","Kodagu"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",90.7,84.2,"","","KA","Kodagu"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",88.1,95.5,"Based on 25-49 unweighted cases","","KA","Kodagu"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",11.9,4.5,"Based on 25-49 unweighted cases","","KA","Kodagu"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",5.5,5.5,"","","KA","Kodagu"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Kodagu"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Kodagu"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Kodagu"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.5,0,"","","KA","Kodagu"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Kodagu"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",42.3,47.7,"","","KA","Kodagu"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Kodagu"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Kodagu"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",3.5,4.3,"","Based on 25-49 unweighted cases","KA","Kodagu"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,21.6,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KA","Kodagu"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",9.1,10.6,"","","KA","Kodagu"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",30.4,29.8,"","","KA","Kodagu"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",21.7,16.4,"","","KA","Kodagu"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",9.3,4.1,"","","KA","Kodagu"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",22.6,25.7,"","","KA","Kodagu"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",7.3,3.1,"","","KA","Kodagu"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",12,19.6,"","","KA","Kodagu"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",34.7,26.2,"","","KA","Kodagu"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",54.7,NA,"","","KA","Kodagu"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",54.4,46.6,"","","KA","Kodagu"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",39.6,37.1,"","","KA","Kodagu"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",50.1,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Kodagu"
"84. All women age 15-49 years who are anaemic22 (%)",39.9,37.2,"","","KA","Kodagu"
"85. All women age 15-19 years who are anaemic22 (%)",35.8,30.5,"","","KA","Kodagu"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.2,NA,"","","KA","Kodagu"
