"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",21.2,NA,"","","WB","Nadia"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10.2,NA,"","","WB","Nadia"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",2.7,NA,"","","WB","Nadia"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",16,NA,"","","WB","Nadia"
"98. Ever undergone a screening test for cervical cancer (%)",0.2,NA,"","","WB","Nadia"
"99. Ever undergone a breast examination for breast cancer (%)",0,NA,"","","WB","Nadia"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","WB","Nadia"
"101. Women age 15 years and above who use any kind of tobacco (%)",6.8,NA,"","","WB","Nadia"
"102. Men age 15 years and above who use any kind of tobacco (%)",47.7,NA,"","","WB","Nadia"
"103. Women age 15 years and above who consume alcohol (%)",0.4,NA,"","","WB","Nadia"
"104. Men age 15 years and above who consume alcohol (%)",10.8,NA,"","","WB","Nadia"
"1. Female population age 6 years and above who ever attended school (%)",82.4,83.7,"","","WB","North Twenty Four Parganas"
"2. Population below age 15 years (%)",20.6,21.3,"","","WB","North Twenty Four Parganas"
"3. Sex ratio of the total population (females per 1,000 males)",1013,981,"","","WB","North Twenty Four Parganas"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",889,803,"","","WB","North Twenty Four Parganas"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",99.6,99.3,"","","WB","North Twenty Four Parganas"
"6. Deaths in the last 3 years registered with the civil authority (%)",87.6,NA,"","","WB","North Twenty Four Parganas"
"7. Population living in households with electricity (%)",99.5,97.3,"","","WB","North Twenty Four Parganas"
"8. Population living in households with an improved drinking-water source1 (%)",99.5,100,"","","WB","North Twenty Four Parganas"
"9. Population living in households that use an improved sanitation facility2 (%)",80.4,70.3,"","","WB","North Twenty Four Parganas"
"10. Households using clean fuel for cooking3 (%)",58.9,50.7,"","","WB","North Twenty Four Parganas"
"11. Households using iodized salt (%)",98.9,97.3,"","","WB","North Twenty Four Parganas"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",30.7,35.9,"","","WB","North Twenty Four Parganas"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",26.3,NA,"","","WB","North Twenty Four Parganas"
"14. Women who are literate4 (%)",85.5,NA,"","","WB","North Twenty Four Parganas"
"15. Women with 10 or more years of schooling (%)",40.7,35.2,"","","WB","North Twenty Four Parganas"
"16. Women age 20-24 years married before age 18 years (%)",33.6,36.5,"","","WB","North Twenty Four Parganas"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0,0.4,"","","WB","North Twenty Four Parganas"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",11.5,18.7,"","","WB","North Twenty Four Parganas"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",89.6,65.9,"","","WB","North Twenty Four Parganas"
"20. Any method6 (%)",78.8,73,"","","WB","North Twenty Four Parganas"
"21. Any modern method6 (%)",61,50.7,"","","WB","North Twenty Four Parganas"
"22. Female sterilization (%)",22.2,20.3,"","","WB","North Twenty Four Parganas"
"23. Male sterilization (%)",0,0,"","","WB","North Twenty Four Parganas"
"24. IUD/PPIUD (%)",3.7,1.3,"","","WB","North Twenty Four Parganas"
"25. Pill (%)",24.3,18.2,"","","WB","North Twenty Four Parganas"
"26. Condom (%)",8.8,9.4,"","","WB","North Twenty Four Parganas"
"27. Injectables (%)",1.8,0.2,"","","WB","North Twenty Four Parganas"
"28. Total unmet need7 (%)",4.4,7.1,"","","WB","North Twenty Four Parganas"
"29. Unmet need for spacing7 (%)",1.5,2.3,"","","WB","North Twenty Four Parganas"
"30. Health worker ever talked to female non-users about family planning (%)",21.9,6,"","","WB","North Twenty Four Parganas"
"31. Current users ever told about side effects of current method8 (%)",66.5,45.1,"","","WB","North Twenty Four Parganas"
"32. Mothers who had an antenatal check-up in the first trimester (%)",72.7,52,"","","WB","North Twenty Four Parganas"
"33. Mothers who had at least 4 antenatal care visits (%)",89.9,79.3,"","","WB","North Twenty Four Parganas"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",97.7,99.5,"","","WB","North Twenty Four Parganas"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",73.3,21.5,"","","WB","North Twenty Four Parganas"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",35.7,9.7,"","","WB","North Twenty Four Parganas"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.7,96.3,"","","WB","North Twenty Four Parganas"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",87.8,58.3,"","","WB","North Twenty Four Parganas"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2809,4344,"","","WB","North Twenty Four Parganas"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,0,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","WB","North Twenty Four Parganas"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",92.4,NA,"","","WB","North Twenty Four Parganas"
"42. Institutional births (%)",97.5,86.9,"","","WB","North Twenty Four Parganas"
"43. Institutional births in public facility (%)",74.4,64.3,"","","WB","North Twenty Four Parganas"
"44. Home births that were conducted by skilled health personnel10 (%)",0.5,7.6,"","","WB","North Twenty Four Parganas"
"45. Births attended by skilled health personnel10 (%)",98.3,93.2,"","","WB","North Twenty Four Parganas"
"46. Births delivered by caesarean section (%)",47.5,39.3,"","","WB","North Twenty Four Parganas"
"47. Births in a private health facility that were delivered by caesarean section (%)",91.5,89.2,"","","WB","North Twenty Four Parganas"
"48. Births in a public health facility that were delivered by caesarean section (%)",35.5,29.7,"","","WB","North Twenty Four Parganas"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",92.8,88.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","North Twenty Four Parganas"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",97.1,96.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","North Twenty Four Parganas"
"51. Children age 12-23 months who have received BCG (%)",97.7,96.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","North Twenty Four Parganas"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",92.8,92,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","North Twenty Four Parganas"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",97.7,90.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","North Twenty Four Parganas"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",95,93.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","North Twenty Four Parganas"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",61.6,NA,"Based on 25-49 unweighted cases","","WB","North Twenty Four Parganas"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",2.2,NA,"Based on 25-49 unweighted cases","","WB","North Twenty Four Parganas"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",97.7,90.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","North Twenty Four Parganas"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",78.1,56.5,"","","WB","North Twenty Four Parganas"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",90.7,96,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","North Twenty Four Parganas"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",9.3,4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","North Twenty Four Parganas"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",2,5.5,"","","WB","North Twenty Four Parganas"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","North Twenty Four Parganas"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","North Twenty Four Parganas"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","North Twenty Four Parganas"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2,5.6,"","","WB","North Twenty Four Parganas"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,73.1,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","WB","North Twenty Four Parganas"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",63.2,33.3,"","","WB","North Twenty Four Parganas"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","North Twenty Four Parganas"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","North Twenty Four Parganas"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",22.2,11.3,"","","WB","North Twenty Four Parganas"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","North Twenty Four Parganas"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",25.5,13.9,"","","WB","North Twenty Four Parganas"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",32.4,23.8,"","","WB","North Twenty Four Parganas"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",13.3,13.6,"","","WB","North Twenty Four Parganas"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",5,6.2,"","","WB","North Twenty Four Parganas"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",23.6,18.3,"","","WB","North Twenty Four Parganas"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",6.5,3.1,"","","WB","North Twenty Four Parganas"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",6.5,11.5,"","","WB","North Twenty Four Parganas"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",26.4,28.9,"","","WB","North Twenty Four Parganas"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",82.6,NA,"","","WB","North Twenty Four Parganas"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",57.9,53.5,"","","WB","North Twenty Four Parganas"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",65.4,62.6,"","","WB","North Twenty Four Parganas"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",62.3,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","North Twenty Four Parganas"
"84. All women age 15-49 years who are anaemic22 (%)",65.3,62.7,"","","WB","North Twenty Four Parganas"
"85. All women age 15-19 years who are anaemic22 (%)",68.4,66.3,"","","WB","North Twenty Four Parganas"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",9.7,NA,"","","WB","North Twenty Four Parganas"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",8.4,NA,"","","WB","North Twenty Four Parganas"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",18.8,NA,"","","WB","North Twenty Four Parganas"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",12.9,NA,"","","WB","North Twenty Four Parganas"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",9.5,NA,"","","WB","North Twenty Four Parganas"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",23.2,NA,"","","WB","North Twenty Four Parganas"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.1,NA,"","","WB","North Twenty Four Parganas"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5,NA,"","","WB","North Twenty Four Parganas"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",19,NA,"","","WB","North Twenty Four Parganas"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.7,NA,"","","WB","North Twenty Four Parganas"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.2,NA,"","","WB","North Twenty Four Parganas"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",17.1,NA,"","","WB","North Twenty Four Parganas"
"98. Ever undergone a screening test for cervical cancer (%)",0.2,NA,"","","WB","North Twenty Four Parganas"
"99. Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","WB","North Twenty Four Parganas"
