"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"103. Women age 15 years and above who consume alcohol (%)",4,NA,"","","AS","Jorhat"
"104. Men age 15 years and above who consume alcohol (%)",30.9,NA,"","","AS","Jorhat"
"1. Female population age 6 years and above who ever attended school (%)",79.4,76.1,"","","AS","Kamrup"
"2. Population below age 15 years (%)",25.6,27.8,"","","AS","Kamrup"
"3. Sex ratio of the total population (females per 1,000 males)",997,1002,"","","AS","Kamrup"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",701,961,"","","AS","Kamrup"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",91.4,94.4,"","","AS","Kamrup"
"6. Deaths in the last 3 years registered with the civil authority (%)",52.4,NA,"","","AS","Kamrup"
"7. Population living in households with electricity (%)",94.8,90.2,"","","AS","Kamrup"
"8. Population living in households with an improved drinking-water source1 (%)",92.1,94.2,"","","AS","Kamrup"
"9. Population living in households that use an improved sanitation facility2 (%)",68.7,55,"","","AS","Kamrup"
"10. Households using clean fuel for cooking3 (%)",57.4,37.3,"","","AS","Kamrup"
"11. Households using iodized salt (%)",98.2,98.9,"","","AS","Kamrup"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",47,6.8,"","","AS","Kamrup"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",6.5,NA,"Based on 25-49 unweighted cases","","AS","Kamrup"
"14. Women who are literate4 (%)",79.6,NA,"","","AS","Kamrup"
"15. Women with 10 or more years of schooling (%)",39.2,31.8,"","","AS","Kamrup"
"16. Women age 20-24 years married before age 18 years (%)",21.9,31,"","","AS","Kamrup"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0,0.6,"","","AS","Kamrup"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",15.7,9.5,"","","AS","Kamrup"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",62.1,54.8,"","","AS","Kamrup"
"20. Any method6 (%)",38.7,35.9,"","","AS","Kamrup"
"21. Any modern method6 (%)",32.3,29.6,"","","AS","Kamrup"
"22. Female sterilization (%)",8,7.6,"","","AS","Kamrup"
"23. Male sterilization (%)",0,0.2,"","","AS","Kamrup"
"24. IUD/PPIUD (%)",3.4,2.4,"","","AS","Kamrup"
"25. Pill (%)",15.8,17.7,"","","AS","Kamrup"
"26. Condom (%)",4.8,1.5,"","","AS","Kamrup"
"27. Injectables (%)",0.3,0,"","","AS","Kamrup"
"28. Total unmet need7 (%)",17.6,19.6,"","","AS","Kamrup"
"29. Unmet need for spacing7 (%)",7.7,5.9,"","","AS","Kamrup"
"30. Health worker ever talked to female non-users about family planning (%)",17.1,14.6,"","","AS","Kamrup"
"31. Current users ever told about side effects of current method8 (%)",58.9,52.1,"","","AS","Kamrup"
"32. Mothers who had an antenatal check-up in the first trimester (%)",57,49,"","","AS","Kamrup"
"33. Mothers who had at least 4 antenatal care visits (%)",46.9,40.4,"","","AS","Kamrup"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",85.9,80.1,"","","AS","Kamrup"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",42.5,23.5,"","","AS","Kamrup"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",24.3,7.8,"","","AS","Kamrup"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",95.5,96.7,"","","AS","Kamrup"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",61.4,61.3,"","","AS","Kamrup"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",8654,4763,"","","AS","Kamrup"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",0,4.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AS","Kamrup"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",67,NA,"","","AS","Kamrup"
"42. Institutional births (%)",85,83.8,"","","AS","Kamrup"
"43. Institutional births in public facility (%)",69.8,76.9,"","","AS","Kamrup"
"44. Home births that were conducted by skilled health personnel10 (%)",4.3,4.6,"","","AS","Kamrup"
"45. Births attended by skilled health personnel10 (%)",88.5,87.7,"","","AS","Kamrup"
"46. Births delivered by caesarean section (%)",32.8,22.5,"","","AS","Kamrup"
"47. Births in a private health facility that were delivered by caesarean section (%)",72.4,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Kamrup"
"48. Births in a public health facility that were delivered by caesarean section (%)",31.1,23.9,"","","AS","Kamrup"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",63.6,35.7,"","","AS","Kamrup"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",73,60,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AS","Kamrup"
"51. Children age 12-23 months who have received BCG (%)",90.5,72.2,"","","AS","Kamrup"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",70.1,46.4,"","","AS","Kamrup"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",86.1,56.3,"","","AS","Kamrup"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",83,57.4,"","","AS","Kamrup"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",17.4,NA,"","","AS","Kamrup"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",38.1,NA,"","","AS","Kamrup"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",73.2,41.8,"","","AS","Kamrup"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",64,63.8,"","","AS","Kamrup"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",93.9,95.3,"","Based on 25-49 unweighted cases","AS","Kamrup"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",6.1,2,"","Based on 25-49 unweighted cases","AS","Kamrup"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",5,4.5,"","","AS","Kamrup"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Kamrup"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Kamrup"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Kamrup"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.5,0.9,"","","AS","Kamrup"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",52.9,52.5,"","Based on 25-49 unweighted cases","AS","Kamrup"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",45.5,60.7,"","","AS","Kamrup"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,80.6,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","AS","Kamrup"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Kamrup"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",6.7,6.4,"","","AS","Kamrup"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Kamrup"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",6.5,8.9,"","","AS","Kamrup"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",22.6,33.3,"","","AS","Kamrup"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",14.8,18.8,"","","AS","Kamrup"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",5.3,5.3,"","","AS","Kamrup"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",19.7,29.6,"","","AS","Kamrup"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",7.5,0.7,"","","AS","Kamrup"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",12.9,18.9,"","","AS","Kamrup"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",23.5,14.6,"","","AS","Kamrup"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",75.1,NA,"","","AS","Kamrup"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",72.9,33.7,"","","AS","Kamrup"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",71.7,51.6,"","","AS","Kamrup"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",66.5,37.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AS","Kamrup"
"84. All women age 15-49 years who are anaemic22 (%)",71.5,51.1,"","","AS","Kamrup"
"85. All women age 15-19 years who are anaemic22 (%)",72.5,48.3,"","","AS","Kamrup"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",7.1,NA,"","","AS","Kamrup"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",8.4,NA,"","","AS","Kamrup"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",18.1,NA,"","","AS","Kamrup"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",9.3,NA,"","","AS","Kamrup"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",7.3,NA,"","","AS","Kamrup"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",19.6,NA,"","","AS","Kamrup"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12,NA,"","","AS","Kamrup"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.9,NA,"","","AS","Kamrup"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",22.2,NA,"","","AS","Kamrup"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10.5,NA,"","","AS","Kamrup"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.7,NA,"","","AS","Kamrup"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",19.2,NA,"","","AS","Kamrup"
"98.Ever undergone a screening test for cervical cancer (%)",0.2,NA,"","","AS","Kamrup"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","AS","Kamrup"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.3,NA,"","","AS","Kamrup"
"101. Women age 15 years and above who use any kind of tobacco (%)",14.3,NA,"","","AS","Kamrup"
"102. Men age 15 years and above who use any kind of tobacco (%)",44.7,NA,"","","AS","Kamrup"
"103. Women age 15 years and above who consume alcohol (%)",3.2,NA,"","","AS","Kamrup"
"104. Men age 15 years and above who consume alcohol (%)",19.1,NA,"","","AS","Kamrup"
"1. Female population age 6 years and above who ever attended school (%)",87.5,87.3,"","","AS","Kamrup Metropolitan"
"2. Population below age 15 years (%)",20,22.1,"","","AS","Kamrup Metropolitan"
"3. Sex ratio of the total population (females per 1,000 males)",946,964,"","","AS","Kamrup Metropolitan"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",986,751,"","","AS","Kamrup Metropolitan"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",95.2,97.6,"","","AS","Kamrup Metropolitan"
"6. Deaths in the last 3 years registered with the civil authority (%)",77.4,NA,"Based on 25-49 unweighted cases","","AS","Kamrup Metropolitan"
"7. Population living in households with electricity (%)",99.2,95.5,"","","AS","Kamrup Metropolitan"
"8. Population living in households with an improved drinking-water source1 (%)",87.2,83.2,"","","AS","Kamrup Metropolitan"
"9. Population living in households that use an improved sanitation facility2 (%)",65.2,65.3,"","","AS","Kamrup Metropolitan"
"10. Households using clean fuel for cooking3 (%)",85.1,79,"","","AS","Kamrup Metropolitan"
"11. Households using iodized salt (%)",99.7,99.9,"","","AS","Kamrup Metropolitan"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",45.5,16.7,"","","AS","Kamrup Metropolitan"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",2.6,NA,"Based on 25-49 unweighted cases","","AS","Kamrup Metropolitan"
"14. Women who are literate4 (%)",86,NA,"","","AS","Kamrup Metropolitan"
"15. Women with 10 or more years of schooling (%)",49.1,48.2,"","","AS","Kamrup Metropolitan"
"16. Women age 20-24 years married before age 18 years (%)",21.9,21.7,"","","AS","Kamrup Metropolitan"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.4,0.3,"","","AS","Kamrup Metropolitan"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",10.1,7.6,"","","AS","Kamrup Metropolitan"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",86.3,77.4,"","","AS","Kamrup Metropolitan"
"20. Any method6 (%)",56.8,46.3,"","","AS","Kamrup Metropolitan"
"21. Any modern method6 (%)",41.5,36,"","","AS","Kamrup Metropolitan"
"22. Female sterilization (%)",13.4,12.2,"","","AS","Kamrup Metropolitan"
"23. Male sterilization (%)",0,0,"","","AS","Kamrup Metropolitan"
"24. IUD/PPIUD (%)",4.5,4.4,"","","AS","Kamrup Metropolitan"
"25. Pill (%)",16.8,14.4,"","","AS","Kamrup Metropolitan"
"26. Condom (%)",6.6,5,"","","AS","Kamrup Metropolitan"
"27. Injectables (%)",0,0,"","","AS","Kamrup Metropolitan"
"28. Total unmet need7 (%)",8.8,17.8,"","","AS","Kamrup Metropolitan"
"29. Unmet need for spacing7 (%)",2.5,6.9,"","","AS","Kamrup Metropolitan"
"30. Health worker ever talked to female non-users about family planning (%)",16.6,11.8,"","","AS","Kamrup Metropolitan"
"31. Current users ever told about side effects of current method8 (%)",50.3,47.9,"","","AS","Kamrup Metropolitan"
"32. Mothers who had an antenatal check-up in the first trimester (%)",77.6,64.9,"","","AS","Kamrup Metropolitan"
"33. Mothers who had at least 4 antenatal care visits (%)",68.9,56.6,"","","AS","Kamrup Metropolitan"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",96.3,85.8,"","","AS","Kamrup Metropolitan"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",51.7,45.8,"","","AS","Kamrup Metropolitan"
