"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",14.5,NA,"","","TG","Nagarkurnool"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.9,NA,"","","TG","Nagarkurnool"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.5,NA,"","","TG","Nagarkurnool"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",24.6,NA,"","","TG","Nagarkurnool"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17,NA,"","","TG","Nagarkurnool"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.3,NA,"","","TG","Nagarkurnool"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",27.3,NA,"","","TG","Nagarkurnool"
"98. Ever undergone a screening test for cervical cancer (%)",2,NA,"","","TG","Nagarkurnool"
"99. Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","TG","Nagarkurnool"
"100. Ever undergone an oral cavity examination for oral cancer (%)",2.6,NA,"","","TG","Nagarkurnool"
"101. Women age 15 years and above who use any kind of tobacco (%)",6.2,NA,"","","TG","Nagarkurnool"
"102. Men age 15 years and above who use any kind of tobacco (%)",30.8,NA,"","","TG","Nagarkurnool"
"103. Women age 15 years and above who consume alcohol (%)",11.8,NA,"","","TG","Nagarkurnool"
"104. Men age 15 years and above who consume alcohol (%)",55.5,NA,"","","TG","Nagarkurnool"
"1. Female population age 6 years and above who ever attended school (%)",59.8,NA,"","","TG","Nalgonda"
"2. Population below age 15 years (%)",23.9,NA,"","","TG","Nalgonda"
"3. Sex ratio of the total population (females per 1,000 males)",1017,NA,"","","TG","Nalgonda"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",883,NA,"","","TG","Nalgonda"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",80.4,NA,"","","TG","Nalgonda"
"6. Deaths in the last 3 years registered with the civil authority (%)",79.3,NA,"","","TG","Nalgonda"
"7. Population living in households with electricity (%)",99.9,NA,"","","TG","Nalgonda"
"8. Population living in households with an improved drinking-water source1 (%)",99.2,NA,"","","TG","Nalgonda"
"9. Population living in households that use an improved sanitation facility2 (%)",76.4,NA,"","","TG","Nalgonda"
"10. Households using clean fuel for cooking3 (%)",94.6,NA,"","","TG","Nalgonda"
"11. Households using iodized salt (%)",87.5,NA,"","","TG","Nalgonda"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",64.8,NA,"","","TG","Nalgonda"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",11.5,NA,"","","TG","Nalgonda"
"14. Women who are literate4 (%)",62.6,NA,"","","TG","Nalgonda"
"15. Women with 10 or more years of schooling (%)",40.9,NA,"","","TG","Nalgonda"
"16. Women age 20-24 years married before age 18 years (%)",28.2,NA,"","","TG","Nalgonda"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1,NA,"","","TG","Nalgonda"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",6,NA,"","","TG","Nalgonda"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",96.9,NA,"","","TG","Nalgonda"
"20. Any method6 (%)",78.5,NA,"","","TG","Nalgonda"
"21. Any modern method6 (%)",77.2,NA,"","","TG","Nalgonda"
"22. Female sterilization (%)",75.1,NA,"","","TG","Nalgonda"
"23. Male sterilization (%)",0,NA,"","","TG","Nalgonda"
"24. IUD/PPIUD (%)",0.4,NA,"","","TG","Nalgonda"
"25. Pill (%)",0.5,NA,"","","TG","Nalgonda"
"26. Condom (%)",0.7,NA,"","","TG","Nalgonda"
"27. Injectables (%)",0,NA,"","","TG","Nalgonda"
"28. Total unmet need7 (%)",2,NA,"","","TG","Nalgonda"
"29. Unmet need for spacing7 (%)",1.2,NA,"","","TG","Nalgonda"
"30. Health worker ever talked to female non-users about family planning (%)",23.6,NA,"","","TG","Nalgonda"
"31. Current users ever told about side effects of current method8 (%)",62.8,NA,"","","TG","Nalgonda"
"32. Mothers who had an antenatal check-up in the first trimester (%)",90.5,NA,"","","TG","Nalgonda"
"33. Mothers who had at least 4 antenatal care visits (%)",65.7,NA,"","","TG","Nalgonda"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",91.8,NA,"","","TG","Nalgonda"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",66.8,NA,"","","TG","Nalgonda"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",40.1,NA,"","","TG","Nalgonda"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.7,NA,"","","TG","Nalgonda"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",92.2,NA,"","","TG","Nalgonda"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4320,NA,"","","TG","Nalgonda"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Nalgonda"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",95.3,NA,"","","TG","Nalgonda"
"42. Institutional births (%)",98.3,NA,"","","TG","Nalgonda"
"43. Institutional births in public facility (%)",57.4,NA,"","","TG","Nalgonda"
"44. Home births that were conducted by skilled health personnel10 (%)",1.7,NA,"","","TG","Nalgonda"
"45. Births attended by skilled health personnel10 (%)",99,NA,"","","TG","Nalgonda"
"46. Births delivered by caesarean section (%)",65.7,NA,"","","TG","Nalgonda"
"47. Births in a private health facility that were delivered by caesarean section (%)",90,NA,"","","TG","Nalgonda"
"48. Births in a public health facility that were delivered by caesarean section (%)",50.4,NA,"","","TG","Nalgonda"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",78.3,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",79.9,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"51. Children age 12-23 months who have received BCG (%)",94.1,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",81.2,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",91.2,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",94.1,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",32.5,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",2.9,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",91.2,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",72.6,NA,"","","TG","Nalgonda"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",97,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",3,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",4.6,NA,"","","TG","Nalgonda"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Nalgonda"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Nalgonda"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Nalgonda"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",5.2,NA,"","","TG","Nalgonda"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",76.7,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",48.5,NA,"","","TG","Nalgonda"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Nalgonda"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Nalgonda"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",6.2,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Nalgonda"
"72. Total children age 6-23 months receiving an adequate diet16, 17 (%)",7.1,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",31.7,NA,"","","TG","Nalgonda"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",29.8,NA,"","","TG","Nalgonda"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",14.5,NA,"","","TG","Nalgonda"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",28,NA,"","","TG","Nalgonda"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",1.7,NA,"","","TG","Nalgonda"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",15.5,NA,"","","TG","Nalgonda"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",28.5,NA,"","","TG","Nalgonda"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",50.6,NA,"","","TG","Nalgonda"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",74.5,NA,"","","TG","Nalgonda"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",54.2,NA,"","","TG","Nalgonda"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",58.3,NA,"Based on 25-49 unweighted cases","","TG","Nalgonda"
"84. All women age 15-49 years who are anaemic22 (%)",54.3,NA,"","","TG","Nalgonda"
"85. All women age 15-19 years who are anaemic22 (%)",60.6,NA,"","","TG","Nalgonda"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",5.9,NA,"","","TG","Nalgonda"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",6.5,NA,"","","TG","Nalgonda"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",13.8,NA,"","","TG","Nalgonda"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",6.4,NA,"","","TG","Nalgonda"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",8.3,NA,"","","TG","Nalgonda"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",17,NA,"","","TG","Nalgonda"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10.4,NA,"","","TG","Nalgonda"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.8,NA,"","","TG","Nalgonda"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",19.6,NA,"","","TG","Nalgonda"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.6,NA,"","","TG","Nalgonda"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.9,NA,"","","TG","Nalgonda"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",25.7,NA,"","","TG","Nalgonda"
"98. Ever undergone a screening test for cervical cancer (%)",4.6,NA,"","","TG","Nalgonda"
"99. Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","TG","Nalgonda"
"100. Ever undergone an oral cavity examination for oral cancer (%)",1.4,NA,"","","TG","Nalgonda"
"101. Women age 15 years and above who use any kind of tobacco (%)",4,NA,"","","TG","Nalgonda"
"102. Men age 15 years and above who use any kind of tobacco (%)",24.3,NA,"","","TG","Nalgonda"
"103. Women age 15 years and above who consume alcohol (%)",7.4,NA,"","","TG","Nalgonda"
"104. Men age 15 years and above who consume alcohol (%)",51.4,NA,"","","TG","Nalgonda"
"1. Female population age 6 years and above who ever attended school (%)",53.3,NA,"","","TG","Nirmal"
"2. Population below age 15 years (%)",22.7,NA,"","","TG","Nirmal"
"3. Sex ratio of the total population (females per 1,000 males)",1171,NA,"","","TG","Nirmal"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1138,NA,"","","TG","Nirmal"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",94,NA,"","","TG","Nirmal"
"6. Deaths in the last 3 years registered with the civil authority (%)",71.7,NA,"","","TG","Nirmal"
"7. Population living in households with electricity (%)",99.5,NA,"","","TG","Nirmal"
"8. Population living in households with an improved drinking-water source1 (%)",98.3,NA,"","","TG","Nirmal"
"9. Population living in households that use an improved sanitation facility2 (%)",63.6,NA,"","","TG","Nirmal"
"10. Households using clean fuel for cooking3 (%)",88.8,NA,"","","TG","Nirmal"
"11. Households using iodized salt (%)",95.1,NA,"","","TG","Nirmal"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",49.9,NA,"","","TG","Nirmal"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",11.5,NA,"Based on 25-49 unweighted cases","","TG","Nirmal"
"14. Women who are literate4 (%)",58.6,NA,"","","TG","Nirmal"
"15. Women with 10 or more years of schooling (%)",40.9,NA,"","","TG","Nirmal"
"16. Women age 20-24 years married before age 18 years (%)",23.3,NA,"","","TG","Nirmal"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.8,NA,"","","TG","Nirmal"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",9.6,NA,"","","TG","Nirmal"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",78.7,NA,"","","TG","Nirmal"
"20. Any method6 (%)",59.3,NA,"","","TG","Nirmal"
"21. Any modern method6 (%)",58.5,NA,"","","TG","Nirmal"
"22. Female sterilization (%)",53.8,NA,"","","TG","Nirmal"
"23. Male sterilization (%)",0.3,NA,"","","TG","Nirmal"
"24. IUD/PPIUD (%)",0.6,NA,"","","TG","Nirmal"
"25. Pill (%)",1,NA,"","","TG","Nirmal"
"26. Condom (%)",0.4,NA,"","","TG","Nirmal"
"27. Injectables (%)",0.2,NA,"","","TG","Nirmal"
"28. Total unmet need7 (%)",6.7,NA,"","","TG","Nirmal"
"29. Unmet need for spacing7 (%)",3.6,NA,"","","TG","Nirmal"
